CustomerID;TotalPurchaseYTD;DateFirstPurchase;BirthDate;MaritalStatus;YearlyIncome;Gender;Have Child(ren);TotalChildren;NumberChildrenAtHome;Education;Occupation;HomeOwnerFlag;NumberCarsOwned
12244;114.96;8/20/2003 12:00:00 AM;11/22/1980;M;0-25000;F;NO;0;0;Bachelors;Clerical;1;0
12245;3967.26;6/14/2002 12:00:00 AM;11/26/1978;S;0-25000;M;NO;0;0;Partial College;Manual;1;1
12246;3947.25;6/8/2002 12:00:00 AM;10/12/1979;M;0-25000;M;YES;1;1;High School;Manual;1;0
12247;77.27;8/5/2003 12:00:00 AM;10/18/1979;S;0-25000;F;NO;0;0;Bachelors;Clerical;1;0
12248;3939.98;6/12/2002 12:00:00 AM;3/14/1978;S;0-25000;M;YES;1;1;High School;Manual;0;0
12249;114.96;9/30/2003 12:00:00 AM;9/16/1978;M;0-25000;M;NO;0;0;Bachelors;Clerical;1;0
12250;3964.98;6/9/2002 12:00:00 AM;4/8/1977;S;0-25000;F;YES;1;1;High School;Manual;0;0
12251;3924.97;6/7/2002 12:00:00 AM;4/9/1977;M;0-25000;M;NO;0;0;Partial College;Manual;1;0
12252;3938.95;6/27/2002 12:00:00 AM;10/1/1977;M;0-25000;M;NO;0;0;Partial College;Manual;0;0
12253;4066.93;6/20/2002 12:00:00 AM;2/14/1977;S;0-25000;F;NO;0;0;Partial College;Manual;1;0
12254;5968.23;9/16/2001 12:00:00 AM;2/26/1943;S;0-25000;M;YES;1;0;Partial College;Manual;1;0
12255;5883.25;9/21/2001 12:00:00 AM;8/6/1961;S;0-25000;F;YES;1;1;Partial College;Manual;0;0
12256;5953.25;9/30/2001 12:00:00 AM;10/23/1961;M;0-25000;F;YES;1;1;Partial College;Manual;1;0
12257;49.99;6/7/2004 12:00:00 AM;4/6/1961;M;25001-50000;M;YES;4;0;Graduate Degree;Clerical;1;0
12258;49.99;4/3/2004 12:00:00 AM;9/27/1961;M;25001-50000;F;YES;4;0;Graduate Degree;Clerical;1;0
12259;86.75;9/4/2003 12:00:00 AM;4/16/1961;M;25001-50000;F;YES;4;0;Graduate Degree;Clerical;1;0
12260;241.76;8/17/2003 12:00:00 AM;5/5/1961;M;25001-50000;F;YES;4;0;Graduate Degree;Clerical;1;0
12261;5973.24;10/23/2001 12:00:00 AM;10/26/1960;M;0-25000;F;YES;1;1;High School;Manual;1;1
12262;119.45;9/11/2003 12:00:00 AM;5/22/1960;M;0-25000;F;YES;1;1;Partial College;Manual;1;0
12263;6829.38;9/29/2002 12:00:00 AM;3/15/1960;S;0-25000;M;YES;1;1;Partial College;Manual;0;0
12264;5662.9;10/12/2002 12:00:00 AM;2/21/1960;S;0-25000;M;YES;1;1;Partial College;Manual;0;0
12265;5964.22;10/27/2001 12:00:00 AM;7/3/1959;S;0-25000;M;YES;1;1;High School;Manual;0;1
12266;4401.4;12/18/2002 12:00:00 AM;3/17/1959;M;0-25000;F;YES;2;0;Partial College;Manual;1;1
12267;5873.26;10/2/2001 12:00:00 AM;5/10/1958;S;0-25000;M;YES;2;0;Partial College;Manual;1;1
12268;49.99;10/18/2003 12:00:00 AM;5/2/1958;M;25001-50000;M;YES;1;0;Graduate Degree;Clerical;1;0
12269;43.98;12/29/2003 12:00:00 AM;6/13/1960;M;25001-50000;M;YES;3;0;Graduate Degree;Clerical;1;0
12270;4454.57;12/25/2002 12:00:00 AM;9/9/1960;S;25001-50000;F;YES;3;0;Graduate Degree;Clerical;1;0
12271;5683.18;10/13/2002 12:00:00 AM;9/16/1959;M;25001-50000;M;NO;0;0;Bachelors;Clerical;1;0
12272;5139.73;10/4/2002 12:00:00 AM;12/10/1959;M;25001-50000;M;YES;3;0;Graduate Degree;Clerical;1;0
12273;49.99;2/2/2004 12:00:00 AM;10/14/1958;M;25001-50000;M;YES;1;0;Bachelors;Clerical;1;0
12274;34.99;4/9/2004 12:00:00 AM;9/26/1970;S;0-25000;M;YES;2;2;High School;Manual;1;0
12275;4435.38;1/16/2003 12:00:00 AM;6/11/1970;S;0-25000;F;NO;0;0;Partial College;Manual;1;1
12276;4416.38;1/2/2003 12:00:00 AM;7/13/1970;M;25001-50000;F;NO;0;0;Bachelors;Clerical;1;0
12277;5666.52;10/16/2002 12:00:00 AM;4/22/1969;S;0-25000;F;YES;2;2;High School;Manual;1;0
12278;49.99;12/24/2003 12:00:00 AM;1/6/1969;S;0-25000;F;YES;2;2;High School;Manual;1;0
12279;5974.23;11/13/2001 12:00:00 AM;6/21/1970;M;25001-50000;M;NO;0;0;Bachelors;Clerical;1;0
12280;5923.23;11/13/2001 12:00:00 AM;6/8/1970;M;25001-50000;F;NO;0;0;Bachelors;Clerical;0;0
12281;5169.36;10/15/2002 12:00:00 AM;4/23/1970;M;25001-50000;F;NO;0;0;Graduate Degree;Clerical;1;0
12282;5111.44;10/26/2002 12:00:00 AM;1/7/1970;S;25001-50000;M;NO;0;0;Graduate Degree;Clerical;1;0
12283;5582.91;10/1/2002 12:00:00 AM;8/10/1969;S;0-25000;M;NO;0;0;Partial College;Manual;1;1
12284;5625.25;10/8/2002 12:00:00 AM;10/2/1969;M;25001-50000;F;NO;0;0;Bachelors;Clerical;0;0
12285;5968.25;11/30/2001 12:00:00 AM;11/28/1969;S;25001-50000;F;YES;1;0;Bachelors;Clerical;1;0
12286;5254.88;11/17/2002 12:00:00 AM;9/6/1969;S;25001-50000;M;NO;0;0;Graduate Degree;Skilled Manual;1;0
12287;5720.37;11/30/2002 12:00:00 AM;1/1/1952;S;0-25000;M;YES;3;0;Partial College;Manual;0;2
12288;147.96;4/3/2004 12:00:00 AM;3/24/1968;M;0-25000;F;YES;2;2;High School;Manual;0;1
12289;5645.86;11/21/2002 12:00:00 AM;3/23/1968;S;0-25000;M;YES;2;2;High School;Manual;1;1
12290;5873.26;11/6/2001 12:00:00 AM;4/25/1968;S;0-25000;F;YES;2;2;High School;Manual;1;1
12291;8067.9;1/24/2003 12:00:00 AM;4/19/1944;S;75001-100000;M;YES;5;0;Partial College;Professional;0;2
12292;5027.86;11/21/2002 12:00:00 AM;3/24/1944;M;greater than 100000;M;YES;3;4;Bachelors;Management;1;3
12293;86.76;12/3/2003 12:00:00 AM;5/17/1944;M;greater than 100000;F;YES;3;4;Bachelors;Management;1;3
12294;75.48;11/23/2003 12:00:00 AM;12/1/1944;M;greater than 100000;M;YES;3;4;Bachelors;Management;1;4
12295;174.17;8/16/2003 12:00:00 AM;3/21/1945;S;50001-75000;M;YES;3;1;Partial High School;Skilled Manual;1;4
12296;13164.64;11/19/2001 12:00:00 AM;2/15/1945;M;50001-75000;M;YES;5;1;High School;Professional;0;2
12297;8022.58;2/13/2003 12:00:00 AM;1/8/1945;S;75001-100000;F;YES;5;0;Partial College;Professional;0;2
12298;8053.41;2/22/2003 12:00:00 AM;5/21/1945;S;75001-100000;F;YES;5;0;Partial College;Professional;0;2
12299;4977.36;11/10/2002 12:00:00 AM;6/10/1945;M;greater than 100000;M;YES;3;4;Graduate Degree;Management;0;4
12300;13242.7;11/24/2001 12:00:00 AM;7/18/1946;S;75001-100000;F;YES;5;0;Partial College;Professional;1;2
12301;13295.38;11/10/2001 12:00:00 AM;12/5/1946;S;75001-100000;F;YES;2;3;Bachelors;Management;1;4
12302;8091.89;2/24/2003 12:00:00 AM;3/2/1946;M;75001-100000;M;YES;2;3;Bachelors;Management;0;4
12303;84.47;2/19/2004 12:00:00 AM;4/16/1946;M;greater than 100000;F;YES;4;4;Partial College;Professional;1;4
12304;123.45;3/5/2004 12:00:00 AM;6/5/1946;S;greater than 100000;M;YES;4;4;Partial College;Professional;0;4
12305;4940.39;12/29/2002 12:00:00 AM;7/6/1954;M;75001-100000;M;YES;4;2;Partial College;Professional;0;1
12306;74.97;11/3/2003 12:00:00 AM;6/6/1953;M;75001-100000;M;YES;4;2;Partial College;Professional;1;2
12307;13173.19;11/29/2001 12:00:00 AM;11/13/1954;M;75001-100000;M;YES;4;2;High School;Professional;1;1
12308;13269.27;12/4/2001 12:00:00 AM;4/25/1954;M;75001-100000;F;YES;3;4;High School;Professional;1;2
12309;102.26;9/30/2003 12:00:00 AM;10/5/1954;S;greater than 100000;M;YES;3;4;Partial College;Professional;0;4
12310;103.96;4/14/2004 12:00:00 AM;7/11/1954;S;greater than 100000;F;YES;3;4;High School;Professional;0;4
12311;116.43;3/20/2004 12:00:00 AM;6/19/1954;S;greater than 100000;M;YES;4;5;High School;Professional;0;1
12312;34.99;4/30/2004 12:00:00 AM;11/10/1953;M;75001-100000;M;YES;3;4;Bachelors;Management;1;4
12314;7997.92;2/17/2003 12:00:00 AM;9/20/1953;M;greater than 100000;F;YES;2;5;Bachelors;Management;1;1
12315;6803.13;12/28/2002 12:00:00 AM;9/19/1953;M;greater than 100000;F;YES;4;5;Partial College;Professional;1;2
12316;6799.45;12/1/2002 12:00:00 AM;11/25/1953;M;greater than 100000;M;YES;5;5;Partial College;Professional;0;2
12317;6823.42;12/27/2002 12:00:00 AM;9/24/1953;M;greater than 100000;M;YES;2;5;Bachelors;Management;1;3
12318;6808.15;12/13/2002 12:00:00 AM;5/3/1953;M;greater than 100000;F;NO;0;5;Bachelors;Management;0;3
12319;79.47;10/12/2003 12:00:00 AM;7/11/1952;M;75001-100000;F;YES;4;1;High School;Professional;1;2
12320;77.96;2/18/2004 12:00:00 AM;6/17/1952;S;greater than 100000;F;YES;4;5;Partial College;Professional;1;3
12321;13215.65;12/3/2001 12:00:00 AM;2/15/1951;M;50001-75000;F;YES;5;2;Partial High School;Skilled Manual;1;2
12322;49.99;6/24/2004 12:00:00 AM;8/2/1951;M;75001-100000;F;YES;4;1;High School;Professional;1;3
12323;10836.9;12/25/2001 12:00:00 AM;1/15/1951;M;75001-100000;M;YES;4;2;High School;Professional;1;2
12324;66.26;5/3/2004 12:00:00 AM;2/27/1951;S;75001-100000;M;YES;4;1;High School;Professional;1;3
12325;132.95;2/6/2004 12:00:00 AM;3/18/1951;M;greater than 100000;F;YES;4;5;High School;Professional;1;3
12326;63.98;4/1/2004 12:00:00 AM;2/3/1951;S;greater than 100000;M;NO;0;5;Partial College;Management;0;4
12327;13.98;8/9/2003 12:00:00 AM;1/18/1950;S;75001-100000;M;YES;3;4;Partial College;Management;1;4
12328;6792.11;12/6/2002 12:00:00 AM;3/18/1950;S;greater than 100000;M;YES;4;5;High School;Management;0;3
12329;118.96;11/23/2003 12:00:00 AM;10/23/1950;S;greater than 100000;F;NO;0;5;Partial College;Management;0;4
12330;7933.41;2/21/2003 12:00:00 AM;6/21/1949;M;75001-100000;M;YES;3;4;Partial College;Management;1;4
12331;49.99;9/6/2003 12:00:00 AM;7/17/1948;S;50001-75000;F;YES;5;1;Partial High School;Skilled Manual;1;4
12332;10789.53;12/14/2001 12:00:00 AM;8/10/1948;M;75001-100000;M;YES;4;1;High School;Management;1;3
12333;10829.22;12/19/2001 12:00:00 AM;11/18/1948;M;75001-100000;M;YES;4;1;High School;Management;0;3
12334;94.21;12/15/2003 12:00:00 AM;8/20/1948;M;greater than 100000;M;YES;5;5;High School;Management;1;4
12335;6912.6;12/13/2002 12:00:00 AM;2/23/1948;S;greater than 100000;M;YES;3;5;High School;Management;0;4
12336;78.98;8/27/2003 12:00:00 AM;7/9/1947;S;greater than 100000;M;YES;5;5;Graduate Degree;Professional;0;4
12337;8137.01;6/7/2002 12:00:00 AM;10/9/1975;S;50001-75000;M;NO;0;0;Bachelors;Professional;0;2
12338;8265;6/26/2002 12:00:00 AM;7/8/1976;S;50001-75000;F;NO;0;0;Bachelors;Professional;0;3
12339;6865.46;7/16/2002 12:00:00 AM;7/8/1976;S;50001-75000;M;NO;0;0;Bachelors;Professional;0;3
12340;6752.13;7/26/2002 12:00:00 AM;11/5/1976;S;50001-75000;F;NO;0;0;Bachelors;Professional;1;3
12341;6840.62;7/7/2002 12:00:00 AM;9/9/1976;M;75001-100000;F;NO;0;0;Bachelors;Professional;1;2
12342;6838.12;7/13/2002 12:00:00 AM;3/9/1975;M;50001-75000;F;NO;0;0;Bachelors;Professional;1;3
12343;5567.93;7/20/2002 12:00:00 AM;6/4/1974;M;50001-75000;F;NO;0;0;Bachelors;Professional;1;4
12344;68.7;9/15/2003 12:00:00 AM;6/2/1975;S;75001-100000;F;NO;0;0;Bachelors;Professional;0;3
12345;68.7;10/2/2003 12:00:00 AM;6/27/1975;S;75001-100000;F;NO;0;0;Bachelors;Professional;1;3
12346;6864.46;7/7/2002 12:00:00 AM;5/22/1975;S;75001-100000;M;NO;0;0;Bachelors;Professional;0;2
12347;6839.12;7/16/2002 12:00:00 AM;2/21/1975;M;75001-100000;F;NO;0;0;Bachelors;Professional;0;2
12348;6906.09;7/31/2002 12:00:00 AM;2/24/1974;M;75001-100000;M;NO;0;0;Bachelors;Professional;1;2
12349;6772.14;7/1/2002 12:00:00 AM;7/26/1974;S;75001-100000;F;NO;0;0;Bachelors;Professional;1;3
12350;6791.75;7/9/2002 12:00:00 AM;2/25/1973;M;75001-100000;M;NO;0;0;Bachelors;Professional;1;3
12351;185.94;12/25/2003 12:00:00 AM;10/2/1973;M;75001-100000;F;NO;0;5;High School;Management;1;2
12352;274.24;3/31/2004 12:00:00 AM;3/5/1973;M;75001-100000;M;NO;0;5;High School;Management;0;2
12353;6765.46;7/28/2002 12:00:00 AM;10/20/1973;M;greater than 100000;M;NO;0;5;Partial College;Management;0;3
12354;6797.13;7/6/2002 12:00:00 AM;8/7/1973;M;greater than 100000;M;NO;0;5;Partial College;Management;0;3
12355;6818.11;7/1/2002 12:00:00 AM;3/23/1973;S;greater than 100000;F;NO;0;5;Partial High School;Professional;1;4
12356;6810.13;7/12/2002 12:00:00 AM;8/22/1971;S;75001-100000;F;NO;0;0;Bachelors;Professional;0;3
12357;117.94;5/1/2004 12:00:00 AM;4/7/1971;S;75001-100000;F;NO;0;5;High School;Management;1;3
12358;6787.76;7/31/2002 12:00:00 AM;2/26/1970;M;75001-100000;F;NO;0;5;Partial High School;Professional;1;4
12359;95.74;3/14/2004 12:00:00 AM;2/19/1970;M;greater than 100000;F;YES;5;5;Graduate Degree;Professional;1;4
12360;6750.48;7/19/2002 12:00:00 AM;7/26/1971;S;greater than 100000;M;NO;0;5;Partial College;Management;1;4
12361;217.46;3/21/2004 12:00:00 AM;4/1/1971;M;greater than 100000;F;YES;4;5;Partial High School;Management;0;4
12362;5904.23;6/6/2002 12:00:00 AM;7/6/1941;S;75001-100000;M;YES;5;0;Bachelors;Management;1;2
12363;273.9;9/30/2003 12:00:00 AM;12/25/1941;M;greater than 100000;F;YES;2;4;Graduate Degree;Management;0;1
12364;5898.26;6/28/2002 12:00:00 AM;10/28/1941;M;greater than 100000;F;YES;2;3;Bachelors;Management;1;4
12365;53.97;10/3/2003 12:00:00 AM;2/12/1942;M;75001-100000;M;YES;5;0;Bachelors;Management;0;2
12366;88.96;10/13/2003 12:00:00 AM;7/10/1942;M;75001-100000;F;YES;5;0;Bachelors;Management;1;2
12367;160.45;8/14/2003 12:00:00 AM;8/22/1973;S;0-25000;F;NO;0;0;Partial High School;Manual;0;2
12368;34.99;5/30/2004 12:00:00 AM;6/22/1973;S;0-25000;M;NO;0;0;Partial High School;Manual;0;2
12369;94.23;3/28/2004 12:00:00 AM;10/6/1963;S;50001-75000;M;YES;4;4;Bachelors;Professional;0;4
12370;61.53;8/14/2003 12:00:00 AM;6/27/1963;M;50001-75000;M;YES;3;2;Bachelors;Professional;1;2
12371;214.04;1/2/2004 12:00:00 AM;2/14/1963;S;50001-75000;F;YES;3;2;Bachelors;Professional;1;2
12372;99.03;9/23/2003 12:00:00 AM;9/18/1963;S;50001-75000;M;YES;3;2;Bachelors;Professional;0;2
12373;5937.73;12/28/2001 12:00:00 AM;8/6/1974;S;25001-50000;M;NO;0;0;Partial College;Clerical;0;1
12374;34.99;8/11/2003 12:00:00 AM;3/28/1980;S;0-25000;F;NO;0;0;Partial High School;Manual;0;2
12376;75.47;11/11/2003 12:00:00 AM;4/1/1980;S;0-25000;F;NO;0;0;Partial High School;Manual;0;2
12377;49.99;12/26/2003 12:00:00 AM;3/14/1980;S;0-25000;M;NO;0;0;Partial High School;Manual;0;2
12378;4366.41;2/8/2003 12:00:00 AM;8/20/1979;S;25001-50000;F;NO;0;0;Partial College;Clerical;1;1
12379;49.99;10/23/2003 12:00:00 AM;8/19/1978;S;25001-50000;F;NO;0;0;Partial College;Clerical;0;1
12380;5570.22;12/6/2002 12:00:00 AM;3/7/1974;S;25001-50000;M;NO;0;0;High School;Manual;0;1
12381;5161.73;12/21/2002 12:00:00 AM;2/17/1974;M;25001-50000;M;YES;1;1;Bachelors;Skilled Manual;1;0
12382;5606.26;12/30/2002 12:00:00 AM;11/11/1972;S;0-25000;F;NO;0;0;Partial High School;Manual;0;2
12383;5898.26;12/1/2001 12:00:00 AM;4/20/1973;S;25001-50000;M;NO;0;0;High School;Manual;0;1
12384;5056.53;2/17/2003 12:00:00 AM;10/1/1973;M;25001-50000;F;YES;1;1;Bachelors;Skilled Manual;1;1
12385;5118.75;12/3/2002 12:00:00 AM;3/27/1973;M;25001-50000;F;YES;1;1;Bachelors;Skilled Manual;1;1
12386;4447.37;2/3/2003 12:00:00 AM;4/8/1972;S;0-25000;F;NO;0;0;Partial High School;Manual;0;2
12387;34.99;3/24/2004 12:00:00 AM;12/27/1972;S;25001-50000;F;NO;0;0;High School;Manual;0;1
12388;4379.08;2/13/2003 12:00:00 AM;7/19/1972;S;25001-50000;F;NO;0;0;High School;Manual;0;1
12389;49.99;5/16/2004 12:00:00 AM;7/6/1972;S;25001-50000;M;NO;0;0;High School;Manual;0;1
12390;4977.86;2/6/2003 12:00:00 AM;9/17/1972;S;25001-50000;F;YES;1;1;Partial College;Clerical;0;1
12391;5121.43;12/26/2002 12:00:00 AM;2/24/1972;S;25001-50000;F;YES;2;2;Partial College;Clerical;1;0
12392;75.47;8/1/2003 12:00:00 AM;7/26/1971;S;0-25000;F;NO;0;0;Partial High School;Manual;0;2
12393;74.48;3/30/2004 12:00:00 AM;7/16/1971;S;0-25000;F;NO;0;0;Partial High School;Manual;0;2
12394;5635.91;12/18/2002 12:00:00 AM;3/13/1971;S;0-25000;F;NO;0;0;Partial High School;Manual;0;2
12395;5968.25;12/20/2001 12:00:00 AM;4/25/1971;S;25001-50000;M;NO;0;0;High School;Manual;1;1
12396;49.99;4/17/2004 12:00:00 AM;4/14/1971;S;25001-50000;F;NO;0;0;High School;Manual;1;1
12397;4968.04;2/24/2003 12:00:00 AM;3/14/1970;S;25001-50000;M;YES;2;2;Partial College;Clerical;1;0
12398;6498.72;12/18/2001 12:00:00 AM;7/12/1971;S;25001-50000;F;YES;2;2;Partial College;Clerical;1;1
12399;58.96;2/24/2004 12:00:00 AM;9/12/1971;S;25001-50000;M;YES;2;2;Partial College;Clerical;1;1
12400;68.97;2/10/2004 12:00:00 AM;11/12/1971;S;25001-50000;M;YES;2;2;Partial College;Clerical;1;1
12401;36.59;3/22/2004 12:00:00 AM;5/9/1971;S;25001-50000;F;YES;2;2;Partial College;Clerical;1;1
12402;5218.4;12/10/2002 12:00:00 AM;3/15/1971;S;25001-50000;M;YES;2;2;Partial College;Clerical;1;2
12403;67.27;5/23/2004 12:00:00 AM;6/18/1971;S;25001-50000;M;YES;2;2;Partial College;Clerical;1;2
12404;5251.71;1/23/2003 12:00:00 AM;8/10/1971;S;25001-50000;F;YES;2;2;Partial College;Clerical;1;2
12406;35;6/18/2004 12:00:00 AM;1/22/1970;S;25001-50000;M;NO;0;0;Graduate Degree;Skilled Manual;0;0
12407;74.98;4/28/2004 12:00:00 AM;8/27/1970;S;25001-50000;M;NO;0;0;Graduate Degree;Skilled Manual;1;0
12408;42.28;4/2/2004 12:00:00 AM;2/5/1970;S;25001-50000;M;NO;0;0;Graduate Degree;Skilled Manual;0;0
12409;155;11/21/2003 12:00:00 AM;3/23/1975;S;25001-50000;F;YES;3;3;Partial College;Clerical;1;0
12410;159.99;10/7/2003 12:00:00 AM;12/6/1975;S;25001-50000;F;YES;3;3;Partial College;Clerical;1;0
12411;159.99;1/1/2004 12:00:00 AM;10/2/1975;S;25001-50000;M;YES;3;3;Partial College;Clerical;1;1
12412;258.48;4/27/2004 12:00:00 AM;10/20/1930;M;25001-50000;F;YES;1;0;Graduate Degree;Skilled Manual;1;0
12413;162.28;12/22/2003 12:00:00 AM;3/7/1966;S;50001-75000;M;NO;0;0;Graduate Degree;Skilled Manual;0;0
12414;157.29;11/28/2003 12:00:00 AM;6/21/1966;S;50001-75000;M;NO;0;0;Graduate Degree;Skilled Manual;0;0
12415;74.98;5/25/2004 12:00:00 AM;11/2/1966;S;50001-75000;F;NO;0;0;Graduate Degree;Skilled Manual;0;0
12416;39.99;12/31/2003 12:00:00 AM;8/14/1966;S;50001-75000;F;NO;0;0;Graduate Degree;Skilled Manual;1;0
12418;5969.72;6/23/2002 12:00:00 AM;10/24/1953;S;0-25000;M;YES;2;0;High School;Manual;0;2
12419;35;12/12/2003 12:00:00 AM;6/5/1953;M;25001-50000;F;YES;1;0;Bachelors;Skilled Manual;1;1
12420;42.28;9/16/2003 12:00:00 AM;8/20/1953;M;25001-50000;M;YES;1;0;Bachelors;Skilled Manual;1;1
12421;74.98;9/13/2003 12:00:00 AM;3/12/1953;M;25001-50000;M;YES;1;0;Bachelors;Skilled Manual;1;1
12422;35;4/15/2004 12:00:00 AM;10/23/1953;M;25001-50000;F;YES;1;0;Bachelors;Skilled Manual;1;1
12423;5908.25;6/21/2002 12:00:00 AM;4/25/1954;S;0-25000;F;YES;3;0;Partial High School;Clerical;0;2
12424;99.47;2/26/2004 12:00:00 AM;9/24/1954;M;25001-50000;F;YES;1;0;High School;Manual;1;1
12425;89.98;5/20/2004 12:00:00 AM;3/5/1954;M;25001-50000;M;YES;1;0;High School;Clerical;1;1
12426;99.47;5/8/2004 12:00:00 AM;9/23/1954;M;25001-50000;M;YES;1;0;Partial College;Clerical;1;1
12427;39.99;12/6/2003 12:00:00 AM;2/8/1954;M;25001-50000;F;YES;1;0;Partial College;Clerical;1;1
12428;74.98;4/28/2004 12:00:00 AM;2/7/1955;M;25001-50000;M;YES;1;0;Partial College;Clerical;1;1
12429;35;9/6/2003 12:00:00 AM;11/27/1955;M;25001-50000;M;YES;1;0;Partial College;Clerical;1;1
12430;288.9;10/22/2003 12:00:00 AM;4/1/1955;M;25001-50000;F;YES;1;0;Partial College;Clerical;1;1
12431;224.53;9/22/2003 12:00:00 AM;3/21/1955;M;25001-50000;M;YES;1;0;Partial College;Clerical;1;1
12432;91.97;4/28/2004 12:00:00 AM;7/25/1955;M;25001-50000;M;YES;1;0;Partial College;Clerical;1;1
12433;74.98;10/1/2003 12:00:00 AM;7/20/1955;M;25001-50000;M;YES;1;0;Partial College;Clerical;1;1
12434;74.98;5/23/2004 12:00:00 AM;3/9/1955;M;25001-50000;M;YES;1;0;Partial College;Clerical;1;1
12435;5920.24;6/6/2002 12:00:00 AM;10/10/1955;M;25001-50000;F;YES;1;0;Partial College;Clerical;1;1
12436;42.28;12/18/2003 12:00:00 AM;6/18/1955;M;25001-50000;M;YES;1;0;Partial College;Clerical;1;1
12437;5983.22;6/15/2002 12:00:00 AM;6/15/1955;M;25001-50000;M;YES;1;0;Partial College;Clerical;1;1
12438;5898.26;6/11/2002 12:00:00 AM;10/19/1955;S;75001-100000;F;YES;5;0;Graduate Degree;Skilled Manual;1;0
12439;124.97;9/26/2003 12:00:00 AM;5/26/1956;M;25001-50000;F;YES;1;0;Partial College;Clerical;1;1
12440;5913.25;6/1/2002 12:00:00 AM;10/12/1956;M;25001-50000;M;YES;1;0;Partial College;Clerical;1;1
12441;5875.55;6/5/2002 12:00:00 AM;11/21/1957;M;25001-50000;M;YES;1;0;Partial College;Clerical;1;1
12442;5900.55;6/2/2002 12:00:00 AM;8/4/1957;M;25001-50000;F;YES;1;0;Partial College;Clerical;1;1
12444;293.4;9/4/2003 12:00:00 AM;4/22/1957;M;25001-50000;F;YES;1;0;Partial College;Clerical;1;1
12445;21.98;2/9/2004 12:00:00 AM;3/27/1957;M;25001-50000;M;YES;1;0;Partial College;Clerical;1;1
12446;5944.73;6/10/2002 12:00:00 AM;8/3/1957;M;25001-50000;F;YES;1;0;Partial College;Clerical;1;1
12447;2331.95;11/4/2003 12:00:00 AM;10/24/1957;M;25001-50000;M;YES;1;0;Partial College;Clerical;1;1
12448;5915.54;6/28/2002 12:00:00 AM;5/20/1958;S;50001-75000;F;YES;4;0;Graduate Degree;Skilled Manual;1;0
12449;2351.96;12/12/2003 12:00:00 AM;3/9/1958;S;50001-75000;M;YES;4;0;Graduate Degree;Skilled Manual;1;0
12450;5955.23;6/26/2002 12:00:00 AM;9/23/1958;M;50001-75000;M;YES;4;0;Graduate Degree;Skilled Manual;1;0
12451;2367.92;12/22/2003 12:00:00 AM;8/10/1958;S;50001-75000;F;YES;4;0;Graduate Degree;Skilled Manual;1;0
12452;5935.55;6/23/2002 12:00:00 AM;11/24/1958;M;50001-75000;M;YES;4;0;Graduate Degree;Skilled Manual;1;0
12453;21.98;11/21/2003 12:00:00 AM;5/10/1958;S;50001-75000;F;YES;4;0;Graduate Degree;Skilled Manual;1;0
12454;71.95;10/10/2003 12:00:00 AM;3/2/1959;M;50001-75000;M;YES;4;0;Graduate Degree;Skilled Manual;1;0
12455;21.98;5/20/2004 12:00:00 AM;4/10/1959;M;50001-75000;M;YES;4;0;Graduate Degree;Skilled Manual;1;0
12457;24.27;10/6/2003 12:00:00 AM;9/2/1959;S;50001-75000;F;YES;4;0;Graduate Degree;Skilled Manual;1;0
12458;49.99;3/7/2004 12:00:00 AM;5/27/1968;M;25001-50000;F;YES;1;0;Bachelors;Clerical;1;0
12459;5618.54;1/3/2003 12:00:00 AM;9/13/1968;S;25001-50000;F;YES;1;1;Bachelors;Clerical;0;0
12460;5678.91;1/26/2003 12:00:00 AM;11/23/1968;S;25001-50000;F;YES;1;1;Bachelors;Clerical;0;0
12461;5030.34;2/16/2003 12:00:00 AM;2/28/1968;M;25001-50000;F;NO;0;0;Graduate Degree;Clerical;1;0
12462;5047.54;3/11/2003 12:00:00 AM;6/11/1968;M;25001-50000;M;NO;0;0;Graduate Degree;Clerical;1;0
12463;5202.22;1/7/2003 12:00:00 AM;11/23/1968;M;25001-50000;M;NO;0;0;Graduate Degree;Clerical;1;0
12464;5898.26;1/23/2002 12:00:00 AM;10/15/1967;S;0-25000;M;YES;3;3;High School;Manual;1;1
12465;83.42;10/1/2003 12:00:00 AM;2/23/1967;M;0-25000;F;YES;1;1;Partial College;Manual;1;1
12466;58.98;9/20/2003 12:00:00 AM;4/26/1967;M;0-25000;M;YES;1;1;Partial College;Manual;1;1
12467;58.98;10/23/2003 12:00:00 AM;4/7/1967;S;0-25000;F;YES;1;1;Partial College;Manual;0;1
12468;5875.55;1/12/2002 12:00:00 AM;10/25/1967;M;25001-50000;M;YES;1;1;Bachelors;Clerical;1;0
12469;49.99;3/22/2004 12:00:00 AM;8/21/1966;M;0-25000;M;YES;1;1;High School;Manual;1;1
12470;49.99;5/26/2004 12:00:00 AM;2/6/1966;M;0-25000;F;YES;1;1;High School;Manual;1;1
12471;83.97;9/17/2003 12:00:00 AM;5/14/1967;M;25001-50000;F;NO;0;0;Bachelors;Clerical;1;0
12472;49.99;2/10/2004 12:00:00 AM;9/9/1966;M;25001-50000;M;YES;1;1;Bachelors;Clerical;1;1
12473;5665.22;1/12/2003 12:00:00 AM;11/15/1966;M;25001-50000;M;YES;1;1;Bachelors;Skilled Manual;1;1
12474;5928.25;1/22/2002 12:00:00 AM;12/22/1966;M;25001-50000;F;YES;1;1;Bachelors;Skilled Manual;1;2
